,FALL,CONFUSIONAL STATE,NAUSEA,DIZZINESS,PAIN,ANXIETY,MALAISE,DYSARTHRIA,HEADACHE,MOTOR DYSFUNCTION,MUSCULAR WEAKNESS,HYPOTENSION,FATIGUE,VOMITING,PYREXIA,GASTROINTESTINAL DISORDER,AFFECT LABILITY,PNEUMONIA,COORDINATION ABNORMAL,SYNCOPE,APHASIA,CEREBROVASCULAR ACCIDENT,DYSPHAGIA,EATING DISORDER,CYSTITIS,NASOPHARYNGITIS,MUSCLE SPASTICITY,PSORIASIS,SKIN EXFOLIATION,SNEEZING,ADJUSTMENT DISORDER,CAROTID ARTERY THROMBOSIS,HEMIPARESIS,HEMIPLEGIA,HYPONATRAEMIA,INFLUENZA,INFLUENZA LIKE ILLNESS,NEUROLOGIC NEGLECT SYNDROME,PALPITATIONS,PERSONALITY DISORDER,RESPIRATORY TRACT CONGESTION,RHINORRHOEA,SENSORY LOSS,SINUS CONGESTION,SINUS DISORDER,SKIN HAEMORRHAGE,BLOOD PRESSURE INCREASED,HEAD INJURY,COUGH,DRUG INTERACTION
ADJUSTMENT DISORDER,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
CAROTID ARTERY THROMBOSIS,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
HEMIPARESIS,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
HEMIPLEGIA,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
HYPONATRAEMIA,0.0,0.038164848433723045,0.33615475630341324,0.3127687102580579,-0.02415082397158652,0.14564040221467744,-0.018066674711756534,0.0,-0.020479131318124236,0.09782093371771097,-0.006457988687342535,0.33386229772269954,-0.04183888237587107,0.01462010489162403,-0.011994454425903665,0.10008591229979195,0.060977563400361874,0.0,0.0,0.23889757510373652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044341457832703973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36529174508541284
INFLUENZA,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
INFLUENZA LIKE ILLNESS,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
NEUROLOGIC NEGLECT SYNDROME,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
PALPITATIONS,0.0,0.47682347330348557,0.716525278928411,-0.04026808293030586,0.757752285461894,0.7735380854034888,0.7888043477411646,0.7813324205914255,0.8470546789446672,0.7944768722620739,0.852011311427142,-0.016336046362867555,0.8426223058599192,0.8946212245721356,0.9003527873092969,0.8366921093468163,0.8478926149002153,0.853642443417947,0.8715281300177975,0.0,0.8840165519901974,0.8904413288050098,0.8904413288050098,0.8904413288050098,0.8969918584336738,0.8969918584336738,0.9036724127198056,0.9036724127198056,0.9036724127198056,0.9184962673715429,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.00044341457832703973,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.0,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9104874699622383,0.9174417279376275,0.0,0.9396549388298193,0.0
PERSONALITY DISORDER,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
RESPIRATORY TRACT CONGESTION,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
RHINORRHOEA,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
SENSORY LOSS,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
SINUS CONGESTION,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
SINUS DISORDER,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9174417279376275,0.0,0.9245401179418086,0.0
SKIN HAEMORRHAGE,0.0,0.5328224466911149,0.7280516584018958,0.0,0.7697815640685629,0.7735380854034888,0.8012177480865941,0.8601991306153156,0.8601991306153156,0.8601991306153156,0.852011311427142,0.0,0.8970506866744293,0.9083712420671435,0.9141762303658908,0.8366921093468163,0.9322049418466282,0.9384295178379946,0.9577959329606239,0.0,0.9713216617076271,0.9782811383144797,0.9782811383144797,0.9782811383144797,0.9853775465155181,0.9853775465155181,0.992615540630229,0.992615540630229,0.992615540630229,0.992615540630229,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9104874699622383,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9174417279376275,0.0,0.9245401179418086,0.0
BLOOD PRESSURE INCREASED,0.0,0.48186799258743895,0.6645995929372461,0.0,0.7155939965442367,0.7069850890368229,0.732754493728026,0.7876157007179224,0.8140754683519165,0.7876157007179224,0.7922816765753772,0.0,0.8355589009858655,0.8323799919356153,0.8516853351497525,0.8432567714335689,0.8545154229596967,0.8602952469001065,0.8782748471007756,0.0,0.890829367168076,0.8972883099242022,0.8972883099242022,0.8972883099242022,0.9038737838733588,0.9038737838733588,0.910590087720759,0.910590087720759,0.910590087720759,0.910590087720759,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.0,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.9174417279376275,0.0,0.0,0.9315701618543277,0.0
HEAD INJURY,0.0,-0.10994285420198996,0.0,-0.05098874277578233,-0.04717615381548833,0.0,-0.041878530489998025,0.0,0.0,0.0,-0.045181110344567794,-0.04238583927233686,-0.02725975953430856,0.0,-0.02485182751282757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026852581386199934
COUGH,0.0,0.49646232838239396,0.6704190000362051,0.0,0.7094848987220231,0.7252336088742799,0.738892841327311,0.8073440311335093,0.7940268319041399,0.7940268319041399,0.7987165657106566,0.0,0.8560225436131529,0.839022235586127,0.8444425834338667,0.8499561809967929,0.8612743898474395,0.8670849356604204,0.8997276430964961,0.0,0.8977829257355527,0.9191092249812031,0.9191092249812031,0.9191092249812031,0.9258226564917708,0.9108981108012727,0.9176510201139799,0.9176510201139799,0.9176510201139799,0.9326696934440528,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.0,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9396549388298193,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9245401179418086,0.9315701618543277,0.0,0.0,0.0
DRUG INTERACTION,0.0,-0.004696179509177701,0.21498238451009008,0.27197816167728867,-0.04613205935891412,0.05238300039191561,0.0,0.0748980735181978,0.0,0.1148496712063057,-0.004130982912378031,0.20414322121948406,0.0,-0.03861334781558619,0.0,0.061426675299968356,0.04978078068676681,-0.034879413967723025,0.0,0.4044521633695756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36529174508541284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026852581386199934,0.0,0.0
